"dNBR","severity","slope","mass_burnt_pct","surface_consumption","canopy_consumption","max_power","residence_time_power","residence_time_consumption","max_reaction_rate","size","site","fire"
329,2,26.7294731140137,56.3812200503879,0.893731207899465,0.913510214993601,1134.4078451199,1536.37777777778,1825.6,0.0227328702594618,500,"American","Caldor"
480,3,22.0327739715576,64.4664898914761,0.89369831435266,0.906958470989096,1165.70975721571,1366.92,1621.53333333333,0.0226349373001964,500,"American","Caldor"
570,3,21.3511981964111,66.165773024559,0.893759446856695,0.902835985872015,1181.81085571289,1304.02222222222,1541,0.0242671278302916,500,"American","Caldor"
497,3,22.9180450439453,60.1886189211739,0.893900338877251,0.900126838724957,1184.51220926921,1297.66555555556,1519.66666666667,0.0235476703267606,500,"American","Caldor"
424,3,21.5955448150635,55.7210853033596,0.871862829126961,0.897735493436016,1209.04031433105,1228.59444444444,1530.06666666667,0.0223766711286489,500,"American","Caldor"
540,3,23.1526966094971,59.6782102624575,0.764935794309066,0.807416458330893,1191.29109090169,1080.34333333333,1529.36666666667,0.0189902201891334,500,"American","Caldor"
603,3,21.4375133514404,64.8616048192316,0.584628064767846,0.608483871611663,1060.04124952528,986.22,1392.06666666667,0.0132359558388988,500,"American","Caldor"
794,4,21.8824481964111,64.8193096688358,0.456167072891783,0.462066698790483,952.77288273637,1001.88494623656,1220.96774193548,0.0108045123305397,500,"American","Caldor"
717,3,19.1407299041748,66.1182443690556,0.3935748921865,0.399097065365828,896.417683459866,999.18064516129,1167.45161290323,0.00963221955213703,500,"American","Caldor"
576,3,14.2982406616211,69.1701191295518,0.367370173659357,0.393695375808489,826.549814249674,1050.62,1408.03333333333,0.00996893705978075,500,"American","Caldor"
455,3,20.1338710784912,69.4852072914441,0.493815520327254,0.528080755806037,886.127536349826,1277.29666666667,1727.1,0.0129344493956131,500,"American","Caldor"
608,3,21.3468132019043,65.2990651514795,0.662285734545569,0.68132845260979,1017.85759989421,1427.8,1783.73333333333,0.0178254359193155,500,"American","Caldor"
572,3,23.0698261260986,70.4630096390512,0.743335321575998,0.762809309502805,1086.35631768121,1397.84111111111,1718.7,0.019962504452743,500,"American","Caldor"
716,3,21.6864738464355,77.2600643486447,0.647096644029565,0.672824025564025,1031.48456570095,1319.44777777778,1660.13333333333,0.0178627109455435,500,"American","Caldor"
508,3,17.4098339080811,74.6193066379759,0.394939962080033,0.417519840679726,831.224126044379,1262.21,1534.4,0.0113662806764598,500,"American","Caldor"
381,3,11.6983957290649,62.9026534624894,0.249538902752619,0.261699903490953,671.223342556424,1065.62444444444,1269.56666666667,0.00695731304577136,500,"American","Caldor"
337,2,17.0097885131836,36.3288974615435,0.160822302179747,0.163186211175311,448.421312730577,625.546666666667,754.533333333333,0.00435730820379166,500,"American","Caldor"
514,3,22.9024333953857,20.6122388761242,0.0928586035426189,0.0932100787895939,268.659526231554,360.951111111111,426,0.00220582826893388,500,"American","Caldor"
489,3,26.6679153442383,52.323986154987,0.893366310052243,0.909498634727882,1131.0511179278,1523.62580645161,1806.38709677419,0.0217033747035239,500,"American","Caldor"
245,2,23.092845916748,61.393944954103,0.8937400954154,0.9270723630631,1158.88289312547,1451.96774193548,1958.85483870968,0.0230769374644583,500,"American","Caldor"
459,3,22.0668182373047,63.9404656479436,0.893988000120597,0.928037027076703,1194.32372318391,1328.97419354839,1838.41935483871,0.0248107306163779,500,"American","Caldor"
586,3,19.3667793273926,67.1870130495358,0.894171835002064,0.913985533792756,1242.92171473349,1153.58172043011,1586.12903225806,0.0224484998502754,500,"American","Caldor"
409,3,16.3107795715332,72.2143877208874,0.869625576265702,0.892542000962872,1263.99504663611,1045.39032258065,1529.38709677419,0.0232466228385498,500,"American","Caldor"
422,3,16.3574466705322,73.1718837912365,0.803527269625576,0.82529356847054,1223.45159583963,970.649462365591,1376.8064516129,0.0231531424499459,500,"American","Caldor"
477,3,18.3563976287842,70.0821650861412,0.69818027525607,0.726795959976997,1165.01251680108,832.5,1168.1935483871,0.0167234802036283,500,"American","Caldor"
536,3,24.1938762664795,72.8650304899421,0.532354666553287,0.566189152450721,1076.1658050209,696.818279569893,1056.87096774194,0.0124692112478311,500,"American","Caldor"
505,3,26.71848487854,75.1180174421879,0.356709731961801,0.369245198936332,936.722473472677,664.350537634409,915.548387096774,0.00955183907352208,500,"American","Caldor"
570,3,26.4039249420166,73.2193006644884,0.271218947668654,0.274392038541962,869.377840262422,680.054110301769,789.583766909469,0.00702669277909815,500,"American","Caldor"
581,3,23.7188854217529,73.6156498187539,0.257910138070094,0.258136535380651,869.893668945821,680.899063475546,723.18418314256,0.00642126008946719,500,"American","Caldor"
512,3,21.5169219970703,70.4290288325279,0.280193163301065,0.297961077942157,840.78425601426,717.454838709677,907.225806451613,0.00971696000899678,500,"American","Caldor"
461,3,22.8352680206299,68.1775559981664,0.391631532340155,0.427829141052119,861.619088056011,822.468817204301,1191.32258064516,0.0118026713140686,500,"American","Caldor"
338,2,24.8240795135498,70.5710561295991,0.559652764822472,0.59428881686982,985.089081073064,903.134408602151,1297.67741935484,0.014689526999876,500,"American","Caldor"
470,3,27.2736663818359,78.6680649677912,0.629470747994554,0.684783775869617,1092.10044719737,861.211827956989,1359.1935483871,0.017669689785082,500,"American","Caldor"
338,2,25.7480697631836,82.139204398791,0.494247689755303,0.541567498457528,1037.76660504085,819.935483870968,1243.16129032258,0.0144459317595759,500,"American","Caldor"
480,3,20.4233341217041,80.7960056240841,0.307523895740529,0.316179214775067,875.646874081191,987.496774193548,1132.48387096774,0.00927619428809291,500,"American","Caldor"
365,2,15.1337175369263,74.1627164001106,0.244513438200273,0.245474217412993,772.772867904171,1172.1935483871,1244.87096774194,0.00662570240527432,500,"American","Caldor"
366,2,11.2989139556885,52.2490050694475,0.197899037648383,0.198474182577939,591.143720007455,948.340860215054,1032.29032258065,0.00505264456234366,500,"American","Caldor"
360,2,18.9651279449463,37.841325961486,0.151366376428695,0.151728292620711,436.129822039861,687.595698924731,761.290322580645,0.0043837766431057,500,"American","Caldor"
646,3,21.1719207763672,73.396280470202,0.89399275776795,0.920999758882118,1160.97181829637,1122.56129032258,1495.16129032258,0.0210474468005252,500,"American","Caldor"
313,2,14.5340051651001,75.2131304825506,0.894232516592526,0.924632634346434,1200.5756137971,972.008064516129,1581.48387096774,0.0244746920284791,500,"American","Caldor"
346,2,15.683030128479,66.5510459282065,0.849799897181376,0.878471696940726,1204.92717140772,879.824731182796,1494.87096774194,0.0248587130845509,500,"American","Caldor"
557,3,16.3394775390625,66.1457540509521,0.766082331870673,0.785241273573414,1188.26634843067,789.708602150538,1267.96774193548,0.0186044304071898,500,"American","Caldor"
572,3,15.854474067688,79.1916202237529,0.7007091518842,0.743261183159907,1180.91763394263,737.196774193548,1231.38709677419,0.0159836451632942,500,"American","Caldor"
543,3,17.3031253814697,82.0209232822541,0.611487346745512,0.658195498778099,1124.63849890924,730.087096774194,1159.38709677419,0.0167528703636638,500,"American","Caldor"
422,3,22.9288749694824,77.6371351900921,0.488637394880405,0.506216546702224,998.894142593876,706.787096774194,935.677419354839,0.0126550320022931,500,"American","Caldor"
499,3,32.0947723388672,74.8159676872274,0.389718264037423,0.403803965148531,895.830890877016,687.808602150538,855.064516129032,0.00988909276771,500,"American","Caldor"
440,3,35.0112724304199,73.1038507717912,0.315231959586738,0.322991009415578,835.76977086221,682.35376344086,802.354838709677,0.00991296873563804,500,"American","Caldor"
532,3,34.9801139831543,73.3171441979264,0.265901399784214,0.266726398241632,814.14870742655,660.569198751301,713.225806451613,0.0086765234657205,500,"American","Caldor"
565,3,28.7233428955078,76.83573092283,0.286963605062947,0.287014805058014,873.355550363086,649.989594172737,680.603537981269,0.00901563233725013,500,"American","Caldor"
567,3,25.2522506713867,77.1532016356786,0.391349652757673,0.402920382496806,979.697865082115,704.229032258065,880.870967741935,0.0140760650072411,500,"American","Caldor"
340,2,24.7140121459961,71.4345862624466,0.423989938620994,0.450748384706626,933.704631583921,819.340860215054,1132,0.0130847353707707,500,"American","Caldor"
301,2,26.2032566070557,71.8351099339865,0.444965692090562,0.487794223207209,899.436219607117,878.401075268817,1248.16129032258,0.0117903276804969,500,"American","Caldor"
318,2,30.9167766571045,79.1011128317925,0.46996042876985,0.537648493727239,965.043111395067,820.340860215054,1299,0.0137382839676565,500,"American","Caldor"
313,2,27.7081642150879,79.1410531959226,0.355631346404252,0.401564878169998,921.896722083963,727.693548387097,1069.96774193548,0.0108555345159622,500,"American","Caldor"
401,3,21.1605167388916,75.7782664075975,0.258710236308636,0.264982886223613,870.281958598475,669.505376344086,769.032258064516,0.00846176033400571,500,"American","Caldor"
310,2,18.9540195465088,66.9195857929927,0.221276876504623,0.221924211380888,766.974606224798,723.197849462366,766.645161290323,0.00641725162851153,500,"American","Caldor"
271,2,17.3643856048584,40.1717774862884,0.13540463475548,0.135652806810904,438.856042217952,587.5,619.645161290323,0.00340204403356947,500,"American","Caldor"
237,2,14.1226921081543,21.3285977907078,0.0730803845292558,0.0731429311163944,211.890552545363,379.759139784946,394.129032258065,0.00250693853870392,500,"American","Caldor"
598,3,22.7888793945312,84.5842557493846,0.798889763839543,0.817451631429916,1078.10621948242,800.786666666667,1134,0.0227676409486897,500,"American","Caldor"
346,2,17.9686889648438,84.3086945303281,0.76785960433636,0.790297397768591,1097.8017855835,763.816666666667,1222.95,0.0221992596757373,500,"American","Caldor"
364,2,21.3199653625488,72.0324741511875,0.670923208146123,0.691709282703103,1057.0006310357,735.663333333333,1163.03333333333,0.0187894358601355,500,"American","Caldor"
439,3,24.0034923553467,68.3278288655811,0.523715903420493,0.542269165224991,978.467076348199,711.921111111111,974.2,0.012175381608667,500,"American","Caldor"
496,3,23.1922855377197,79.6572547960281,0.482828828711839,0.525555531083891,976.322388678657,711.217777777778,1013.46666666667,0.0107238827782294,500,"American","Caldor"
342,2,25.3761711120605,82.1421043353611,0.49854680038316,0.556074292869307,1008.0432373386,723.505555555556,1163.9,0.012418516495099,500,"American","Caldor"
380,3,30.1665725708008,82.4871983136071,0.476424523414268,0.52023107423654,965.331089138455,733.074444444444,1173.03333333333,0.0125693868477295,500,"American","Caldor"
435,3,34.4031372070312,78.1817452812195,0.460931551663024,0.491250406750866,926.392516682943,752.987777777778,1100.2,0.0118888999014174,500,"American","Caldor"
392,3,34.9561653137207,74.5956067212423,0.426988159906274,0.439813371063857,912.674973890517,740.246666666667,950.6,0.0120573918591658,500,"American","Caldor"
785,3,35.3243827819824,76.4761298343699,0.337101101066907,0.340569276261013,861.557266990087,683.356989247312,787.612903225806,0.0104080619698355,500,"American","Caldor"
618,3,30.2031803131104,81.4343015496449,0.385755275541251,0.387404052179898,958.869079721102,658.694623655914,698.709677419355,0.0120165802481713,500,"American","Caldor"
550,3,26.5002784729004,82.4303858886825,0.54958823535074,0.554969834359621,1134.10381659614,707.202222222222,807.9,0.0160431824232678,500,"American","Caldor"
413,3,25.8843975067139,73.4403071649869,0.492410549800455,0.502901022257025,1001.19488382975,867.346666666667,1018.36666666667,0.0128074478581276,500,"American","Caldor"
317,2,29.5747013092041,66.8635909891129,0.366792223718043,0.396725322194527,809.958534647624,1004.84,1230.16666666667,0.0105519125152675,500,"American","Caldor"
350,2,32.0425109863281,68.7113907914692,0.325178508457547,0.364343940795451,765.787590840658,918.237777777778,1180.73333333333,0.00973040304247156,500,"American","Caldor"
343,2,21.9145011901855,73.064585053126,0.269057339022272,0.28370590517181,750.081106058757,766.331111111111,897.133333333333,0.00821607286487253,500,"American","Caldor"
271,2,20.3411884307861,61.517379544576,0.213220895180194,0.213568365353987,690.754262932671,598.232222222222,640.266666666667,0.00673239814636569,500,"American","Caldor"
343,2,21.8837356567383,36.4549516773224,0.128122908596286,0.12816301992965,447.553002997504,342.827777777778,358.4,0.00365961747008744,500,"American","Caldor"
187,2,25.2472953796387,12.0918424362606,0.0375344643959155,0.0375344643959155,137.986020711263,108.173333333333,111.966666666667,0.000913628341966412,500,"American","Caldor"
225,2,24.9407043457031,0.166571078830295,0.00054409446220638,0.00054409446220638,1.64920613606771,2.69111111111111,2.8,5.52547681662771e-05,500,"American","Caldor"
748,3,28.9292297363281,83.4685389963786,0.619717274742822,0.642506345388635,963.206150309245,779.926666666667,1089.6,0.0190360707922446,500,"American","Caldor"
341,2,30.1333065032959,82.782969918251,0.530458050771461,0.556497694675927,913.462545267741,775.156666666667,1107.2,0.015043467490727,500,"American","Caldor"
354,2,28.691722869873,75.0195687013202,0.432384023585538,0.465419971637764,839.911740790473,737.522222222222,1032.43333333333,0.0115581379354537,500,"American","Caldor"
387,3,29.4146728515625,71.3976549071736,0.407820497099569,0.434069012575136,845.537830064562,706.813333333333,901.066666666667,0.0108883705345064,500,"American","Caldor"
328,2,28.6908359527588,78.5183104719056,0.523486232982638,0.549737845072135,981.889783799913,729.21,1021.93333333333,0.0151847279294685,500,"American","Caldor"
370,2,31.417501449585,82.0263932259877,0.588044072331783,0.634397071968997,1058.97647427029,764.136666666667,1222.83333333333,0.0180937575937484,500,"American","Caldor"
413,3,32.3274078369141,80.9995891125997,0.55831980050037,0.623122167254203,1032.24841871474,774.526666666667,1297.3,0.0179386593924409,500,"American","Caldor"
355,2,29.3625869750977,78.4006786155701,0.535919777576346,0.590246318614162,998.775162624783,763.297777777778,1250.76666666667,0.013909896590369,500,"American","Caldor"
401,3,32.3158912658691,75.73956694497,0.517873386587922,0.536060609610286,988.474621582031,752.138888888889,1036.36666666667,0.0126392733991937,500,"American","Caldor"
455,3,35.498218536377,74.9553156037484,0.426788427274905,0.432870998923912,941.96703405893,706.172043010753,853.645161290323,0.0116858918662064,500,"American","Caldor"
434,3,32.9617805480957,80.4986786534709,0.42656917343885,0.430942858728675,1002.85157175372,662.450537634409,741.322580645161,0.0103253911056116,500,"American","Caldor"
342,2,27.1979465484619,80.5620762059424,0.492391205843435,0.492668692608778,1088.63588385688,720.661111111111,764.333333333333,0.0118607615401359,500,"American","Caldor"
388,3,26.3423843383789,68.3789142611292,0.391112242566499,0.391559833007761,925.73344221327,892.046666666667,944.733333333333,0.0101536142971685,500,"American","Caldor"
427,3,29.3385410308838,59.6026810179816,0.283173844914159,0.291419166750404,739.219928826226,1051.13777777778,1138,0.00820981608805849,500,"American","Caldor"
393,3,26.9081954956055,66.6591533173455,0.25472281960072,0.265746686547581,678.062286207411,1008.51888888889,1108.76666666667,0.00689000843850914,500,"American","Caldor"
512,3,19.0679702758789,66.7624415895674,0.212083996785805,0.21525800114614,601.743007676866,743.38,806.733333333333,0.00510298160292829,500,"American","Caldor"
517,3,20.3842391967773,35.8834821356667,0.121737164091836,0.121963898994468,365.389716966417,366.685555555556,398.933333333333,0.00275815504789837,500,"American","Caldor"
337,2,26.3034591674805,6.95365471998851,0.0298944033076987,0.0299174430040229,94.1504482693142,79.61,84.5,0.00079714940492219,500,"American","Caldor"
307,2,26.1845359802246,0.0560769653320312,0.000271178297698498,0.000271178297698498,0.855374823676215,0.35,0.366666666666667,2.307562260992e-06,500,"American","Caldor"
214,2,25.0051174163818,0,0,0,0,0,0,0,500,"American","Caldor"
583,3,27.807746887207,82.9197975858053,0.458330498269449,0.477244368848236,829.818565673828,825.86,1043.8,0.0097916123989368,500,"American","Caldor"
404,3,30.5681495666504,77.7930041535695,0.371976100256434,0.387479296039674,757.190650736491,809.975,1006.65,0.00927353430020958,500,"American","Caldor"
371,3,30.707088470459,71.5107709121704,0.300108466853595,0.321098086796313,693.020616455078,786.858888888889,948.966666666667,0.00858311677830746,500,"American","Caldor"
429,3,31.5120143890381,70.6325169809659,0.361359680115711,0.375963758094262,767.04208340115,768.653333333333,873.766666666667,0.0111367195688475,500,"American","Caldor"
351,2,31.8098964691162,77.6219953899913,0.59790454774487,0.606852994891815,1002.8836018202,769.69,943.5,0.0177315887299771,500,"American","Caldor"
308,2,29.9159755706787,79.1701771587796,0.697260046641523,0.722740196238738,1116.00337693956,783.516666666667,1082.9,0.0226251830475967,500,"American","Caldor"
362,2,29.0586566925049,76.0768667083316,0.600219028003566,0.67199201148676,1060.80848924425,808.937777777778,1261.43333333333,0.0216479925960414,500,"American","Caldor"
369,2,27.7905578613281,77.4180097442203,0.53593877623983,0.616022417005798,996.739102918837,798.906666666667,1323.93333333333,0.0165137873450483,500,"American","Caldor"
389,3,31.1513385772705,77.4095341830783,0.535965366906926,0.565669653513598,989.328196546767,766.104444444444,1114.6,0.0143611910691013,500,"American","Caldor"
431,3,33.7951431274414,73.7037212120589,0.477760085181874,0.485957471243737,981.934256079889,719.496774193548,949.838709677419,0.0135579745775996,500,"American","Caldor"
379,3,34.3446769714355,75.9770423766105,0.392304684871042,0.401834346668079,952.808913495464,686.683870967742,866.483870967742,0.0115261131642339,500,"American","Caldor"
387,3,28.3604488372803,75.7793579435348,0.328263563463827,0.333903524910307,916.669047444661,705.692222222222,803.066666666667,0.00949322574270329,500,"American","Caldor"
403,3,28.832145690918,64.2406433227327,0.270780329477404,0.271229143834078,827.823050571018,805.971111111111,869.833333333333,0.0077669059326177,500,"American","Caldor"
538,3,27.5371360778809,59.9705529642105,0.26771484057613,0.270354482359382,759.700040927463,955.138888888889,1044,0.00701293876681828,500,"American","Caldor"
762,3,23.3905296325684,69.6683843480216,0.276962275888719,0.286092505344811,724.461259494358,961.934444444444,1087.1,0.0072816493855041,500,"American","Caldor"
781,3,21.5435848236084,49.5735500563516,0.164087894685929,0.170854140840885,440.025762532552,553.324444444444,622.266666666667,0.00457208143613545,500,"American","Caldor"
380,3,21.9007892608643,11.7089079517788,0.0325843509617779,0.0326101548619206,94.4410602484809,101.982222222222,107.766666666667,0.000631502343061988,500,"American","Caldor"
316,2,24.1523857116699,0,0,0,0,0,0,0,500,"American","Caldor"
327,2,24.0941009521484,0,0,0,0,0,0,0,500,"American","Caldor"
302,2,18.7562618255615,0,0,0,0,0,0,0,500,"American","Caldor"
482,3,34.1395492553711,82.5686083221436,0.312557781482271,0.313347515777374,644.613336588542,877.8,924,0.00685832020200905,500,"American","Caldor"
491,3,30.6797676086426,76.1159694910049,0.284416485072967,0.284864547929222,638.131825408936,842.631666666667,892.7,0.0077591795487145,500,"American","Caldor"
311,2,30.8215637207031,70.0970594835281,0.259837499213301,0.260004585401621,646.689709506565,845.996666666667,886,0.00777199003718528,500,"American","Caldor"
342,2,31.7805767059326,68.9906554026074,0.285038267416078,0.285165817928889,711.046064249674,824.687777777778,858.6,0.0074396785113034,500,"American","Caldor"
309,2,31.0932178497314,73.7645578628116,0.447533798297453,0.448465144029534,874.526578436957,777.184444444444,837.933333333333,0.010088379835675,500,"American","Caldor"
224,2,29.4169979095459,77.4317621262868,0.595463607378252,0.613696903732295,1031.000455051,772.13,997.433333333333,0.0174086699795738,500,"American","Caldor"
346,2,27.8069381713867,80.2900654337141,0.578716116135862,0.648518204337452,1043.36120185004,812.093333333333,1369.1,0.0184709828338255,500,"American","Caldor"
361,2,29.9545974731445,82.0727928246392,0.535995195854015,0.614170596409046,992.998077799479,814.1,1437.8,0.0168209476546936,500,"American","Caldor"
521,3,31.3416194915771,81.5256022718218,0.535932090378936,0.575830221995323,987.688502332899,785.477777777778,1276.93333333333,0.016495420663344,500,"American","Caldor"
